date,category,product_name,quantity,price,sales
4/11/2025,Clothing,Jeans,5,31439.27,157196.35
5/12/2025,Books,Children's Book,2,705.87,1411.74
6/1/2025,Beauty,Lipstick,2,14358.41,28716.82
6/22/2025,Beauty,Face Cream,5,46793.21,233966.05
1/27/2025,Books,Biography,3,963.21,2889.63
4/11/2025,Electronics,Smartwatch,5,17634.58,88172.9
11/19/2025,Beauty,Perfume,5,12859.47,64297.35
11/27/2025,Books,Comics,2,13201.33,26402.66
8/3/2025,Home & Kitchen,Air Fryer,1,7713.25,7713.25
7/5/2025,Beauty,Face Cream,4,835.16,3340.64
8/4/2025,Electronics,Laptop,3,37201.54,111604.62
7/9/2025,Books,Biography,3,46320.04,138960.12
5/18/2025,Clothing,Jacket,5,2001.37,10006.85
7/27/2025,Books,Science Textbook,2,37806.1,75612.2
3/11/2025,Books,Children's Book,3,21816.54,65449.62
10/12/2025,Home & Kitchen,Air Fryer,4,18925.98,75703.92
12/15/2025,Electronics,Tablet,3,46100.39,138301.17
10/25/2025,Books,Comics,2,17937.87,35875.74
5/9/2025,Clothing,Saree,3,31506.42,94519.26
7/29/2025,Clothing,T-Shirt,2,9445.76,18891.52
9/29/2025,Books,Comics,1,38991.82,38991.82
12/10/2025,Electronics,Smartwatch,4,11121.83,44487.32
11/23/2025,Books,Comics,3,1124.32,3372.96
1/9/2025,Clothing,T-Shirt,5,43280.28,216401.4
5/31/2025,Books,Children's Book,1,30173.46,30173.46
6/8/2025,Electronics,Smartwatch,5,47196.25,235981.25
7/10/2025,Clothing,Saree,3,12435.02,37305.06
7/13/2025,Home & Kitchen,Water Purifier,4,31321.6,125286.4
9/8/2025,Beauty,Perfume,2,48171.83,96343.66
6/14/2025,Electronics,Tablet,1,16457.95,16457.95
9/23/2025,Home & Kitchen,Cookware Set,1,44660.6,44660.6
1/18/2025,Beauty,Shampoo,5,4475.31,22376.55
5/2/2025,Beauty,Face Cream,2,34099.27,68198.54
4/22/2025,Clothing,Jacket,2,26798.82,53597.64
3/3/2025,Electronics,Laptop,3,43002.49,129007.47
1/13/2025,Electronics,Smartphone,3,23171.06,69513.18
3/3/2025,Books,Children's Book,2,36702.69,73405.38
7/22/2025,Home & Kitchen,Air Fryer,2,3397.71,6795.42
1/8/2025,Beauty,Shampoo,2,23776.25,47552.5
8/31/2025,Clothing,T-Shirt,1,15051.02,15051.02
12/14/2025,Beauty,Face Cream,5,26569.85,132849.25
4/5/2025,Electronics,Laptop,3,14359.77,43079.31
10/7/2025,Beauty,Perfume,3,34685.58,104056.74
9/22/2025,Electronics,Headphones,5,9918.31,49591.55
6/6/2025,Clothing,Saree,2,26100.88,52201.76
12/2/2025,Electronics,Tablet,2,14003.77,28007.54
4/12/2025,Beauty,Lipstick,5,9409.09,47045.45
2/22/2025,Beauty,Perfume,2,31855.3,63710.6
5/8/2025,Books,Science Textbook,3,34481.08,103443.24
5/6/2025,Beauty,Shampoo,1,20522.83,20522.83
9/10/2025,Books,Children's Book,4,864.3,3457.2
6/23/2025,Beauty,Lipstick,5,25538.84,127694.2
9/19/2025,Beauty,Shampoo,5,3911.96,19559.8
4/25/2025,Books,Comics,3,45304.23,135912.69
5/8/2025,Books,Fiction Novel,3,21399.8,64199.4
1/22/2025,Books,Science Textbook,2,47331.82,94663.64
6/24/2025,Books,Children's Book,1,43018.68,43018.68
5/24/2025,Beauty,Shampoo,5,1662.06,8310.3
5/11/2025,Home & Kitchen,Mixer Grinder,2,28155.71,56311.42
5/26/2025,Electronics,Tablet,2,37912.61,75825.22
10/6/2025,Home & Kitchen,Air Fryer,2,10860.53,21721.06
12/27/2025,Clothing,Jacket,4,48449.32,193797.28
1/26/2025,Electronics,Laptop,4,27955.12,111820.48
8/1/2025,Electronics,Smartwatch,5,27529.26,137646.3
5/20/2025,Beauty,Lipstick,4,39096.6,156386.4
10/16/2025,Beauty,Shampoo,4,44481.96,177927.84
12/24/2025,Clothing,Jacket,1,26879.01,26879.01
7/13/2025,Books,Comics,2,9667.43,19334.86
9/12/2025,Home & Kitchen,Vacuum Cleaner,1,9284.27,9284.27
10/12/2025,Books,Science Textbook,5,16776.75,83883.75
3/24/2025,Electronics,Laptop,4,36094.27,144377.08
11/17/2025,Electronics,Headphones,2,24644.17,49288.34
1/8/2025,Electronics,Tablet,4,16077.44,64309.76
4/16/2025,Books,Children's Book,1,43357.97,43357.97
7/7/2025,Books,Biography,1,8490.11,8490.11
6/13/2025,Electronics,Smartwatch,3,22525.81,67577.43
12/17/2025,Clothing,Jeans,5,3747.84,18739.2
11/17/2025,Electronics,Headphones,3,24046.48,72139.44
3/1/2025,Beauty,Face Cream,1,37369.13,37369.13
12/21/2025,Clothing,T-Shirt,4,19047.63,76190.52
9/19/2025,Beauty,Hair Dryer,4,35178.54,140714.16
7/5/2025,Beauty,Hair Dryer,4,16541.41,66165.64
8/2/2025,Books,Science Textbook,3,38786.13,116358.39
11/8/2025,Books,Comics,2,40680.98,81361.96
9/22/2025,Books,Fiction Novel,5,23419.39,117096.95
9/27/2025,Electronics,Laptop,4,49060.2,196240.8
8/19/2025,Clothing,Jacket,1,45409.65,45409.65
5/31/2025,Clothing,T-Shirt,5,32398.91,161994.55
6/19/2025,Electronics,Laptop,3,49682.95,149048.85
9/6/2025,Clothing,Sneakers,4,19490.61,77962.44
4/12/2025,Clothing,Jacket,3,22447.92,67343.76
9/6/2025,Electronics,Smartphone,3,5132.37,15397.11
3/7/2025,Books,Biography,5,32890.1,164450.5
8/30/2025,Beauty,Perfume,4,4162.34,16649.36
6/21/2025,Electronics,Laptop,1,41906.77,41906.77
3/12/2025,Books,Biography,3,10328.21,30984.63
9/7/2025,Home & Kitchen,Mixer Grinder,2,33819.53,67639.06
9/3/2025,Books,Children's Book,5,43606.34,218031.7
6/15/2025,Electronics,Headphones,1,27053.7,27053.7
8/23/2025,Home & Kitchen,Vacuum Cleaner,3,23429.95,70289.85
10/15/2025,Home & Kitchen,Vacuum Cleaner,3,36371.85,109115.55
10/9/2025,Home & Kitchen,Vacuum Cleaner,4,41395.29,165581.16
5/10/2025,Home & Kitchen,Mixer Grinder,5,12435.27,62176.35
4/27/2025,Books,Science Textbook,5,47043.28,235216.4
10/1/2025,Books,Fiction Novel,1,28079.48,28079.48
12/1/2025,Beauty,Lipstick,1,5494.34,5494.34
12/13/2025,Beauty,Hair Dryer,4,34642.33,138569.32
7/28/2025,Beauty,Face Cream,5,20282.11,101410.55
3/3/2025,Clothing,Jeans,5,19737.96,98689.8
9/22/2025,Beauty,Perfume,3,34305.01,102915.03
10/18/2025,Home & Kitchen,Air Fryer,4,18440.12,73760.48
5/12/2025,Clothing,Jacket,3,13597.41,40792.23
11/30/2025,Electronics,Smartwatch,4,8685.28,34741.12
3/25/2025,Books,Comics,2,44857.32,89714.64
6/14/2025,Clothing,T-Shirt,3,12455.54,37366.62
1/21/2025,Beauty,Hair Dryer,4,31025.77,124103.08
3/10/2025,Clothing,Jeans,1,39324.59,39324.59
12/22/2025,Home & Kitchen,Air Fryer,3,25798.66,77395.98
4/12/2025,Beauty,Face Cream,2,24122.67,48245.34
2/17/2025,Beauty,Hair Dryer,3,45244.42,135733.26
10/22/2025,Beauty,Shampoo,1,20825.62,20825.62
6/7/2025,Home & Kitchen,Mixer Grinder,1,10847.52,10847.52
7/9/2025,Beauty,Lipstick,2,10755.13,21510.26
5/24/2025,Clothing,T-Shirt,2,38090.02,76180.04
11/5/2025,Beauty,Lipstick,3,33808.33,101424.99
4/19/2025,Books,Fiction Novel,3,34046.46,102139.38
11/28/2025,Beauty,Perfume,5,33483.9,167419.5
6/20/2025,Electronics,Laptop,5,14329.53,71647.65
6/12/2025,Electronics,Smartwatch,3,30998.2,92994.6
5/18/2025,Clothing,Sneakers,1,37958.97,37958.97
2/25/2025,Electronics,Smartwatch,5,1349.56,6747.8
4/29/2025,Clothing,Jacket,2,16544.16,33088.32
5/9/2025,Beauty,Lipstick,2,48302.84,96605.68
4/18/2025,Home & Kitchen,Vacuum Cleaner,1,3246.83,3246.83
12/17/2025,Books,Children's Book,2,951.61,1903.22
7/18/2025,Home & Kitchen,Cookware Set,2,37351.26,74702.52
6/4/2025,Home & Kitchen,Vacuum Cleaner,4,40984.05,163936.2
11/1/2025,Beauty,Hair Dryer,2,41748.2,83496.4
9/16/2025,Electronics,Tablet,3,4156.48,12469.44
1/8/2025,Beauty,Hair Dryer,2,39303.58,78607.16
12/16/2025,Clothing,Saree,4,26017.93,104071.72
8/19/2025,Books,Biography,4,37842.44,151369.76
3/22/2025,Home & Kitchen,Air Fryer,4,376.5,1506
1/28/2025,Beauty,Lipstick,5,22709.54,113547.7
1/25/2025,Home & Kitchen,Cookware Set,1,12753.74,12753.74
9/3/2025,Electronics,Smartwatch,3,45995.8,137987.4
5/18/2025,Electronics,Laptop,3,31530.21,94590.63
12/11/2025,Books,Children's Book,1,45464.5,45464.5
11/9/2025,Electronics,Laptop,4,24517.2,98068.8
8/1/2025,Clothing,Jacket,1,48944.16,48944.16
8/15/2025,Electronics,Smartwatch,5,11149.78,55748.9
1/6/2025,Electronics,Tablet,2,5498.56,10997.12
3/23/2025,Electronics,Tablet,2,9087.98,18175.96
4/18/2025,Electronics,Smartwatch,4,35624.83,142499.32
3/13/2025,Clothing,Saree,2,5001.85,10003.7
1/25/2025,Home & Kitchen,Vacuum Cleaner,4,5960.93,23843.72
3/26/2025,Clothing,Jacket,4,26512.5,106050
1/14/2025,Electronics,Smartphone,1,23064.76,23064.76
2/1/2025,Books,Fiction Novel,1,32834.06,32834.06
7/6/2025,Beauty,Lipstick,5,31563.77,157818.85
9/8/2025,Beauty,Shampoo,3,31734.88,95204.64
9/28/2025,Books,Comics,2,37165.77,74331.54
4/20/2025,Clothing,T-Shirt,5,422.05,2110.25
1/17/2025,Home & Kitchen,Water Purifier,5,8870.04,44350.2
4/14/2025,Beauty,Lipstick,3,13242.18,39726.54
2/23/2025,Beauty,Perfume,5,7147.19,35735.95
9/1/2025,Electronics,Laptop,3,25446.47,76339.41
10/11/2025,Electronics,Tablet,1,39181.93,39181.93
6/5/2025,Electronics,Laptop,3,25205.45,75616.35
8/16/2025,Beauty,Shampoo,2,4819.24,9638.48
8/1/2025,Electronics,Tablet,5,45019.19,225095.95
4/14/2025,Electronics,Headphones,2,46619.12,93238.24
11/27/2025,Beauty,Face Cream,4,26799.75,107199
11/7/2025,Electronics,Headphones,4,44341.34,177365.36
6/25/2025,Home & Kitchen,Cookware Set,4,14732.64,58930.56
9/4/2025,Beauty,Hair Dryer,5,41762.99,208814.95
12/3/2025,Beauty,Face Cream,2,36312.17,72624.34
12/14/2025,Electronics,Tablet,3,35681.65,107044.95
3/14/2025,Books,Comics,4,36474.07,145896.28
8/3/2025,Beauty,Shampoo,2,16972.09,33944.18
5/30/2025,Home & Kitchen,Cookware Set,2,40256.71,80513.42
2/14/2025,Electronics,Smartwatch,2,27467.58,54935.16
2/12/2025,Clothing,T-Shirt,5,26850.3,134251.5
8/11/2025,Home & Kitchen,Water Purifier,2,20489.13,40978.26
5/26/2025,Beauty,Shampoo,5,31523.99,157619.95
10/2/2025,Electronics,Smartwatch,4,19504.49,78017.96
11/5/2025,Books,Children's Book,3,25088.85,75266.55
11/23/2025,Clothing,Sneakers,5,24254.33,121271.65
6/28/2025,Clothing,Saree,5,2217.63,11088.15
6/22/2025,Beauty,Shampoo,2,11317.6,22635.2
5/12/2025,Beauty,Shampoo,4,11302.46,45209.84
3/8/2025,Home & Kitchen,Air Fryer,4,17185.58,68742.32
2/4/2025,Books,Biography,1,20728.72,20728.72
11/19/2025,Electronics,Laptop,3,34446.17,103338.51
8/14/2025,Electronics,Headphones,1,31355.68,31355.68
8/24/2025,Electronics,Smartwatch,4,21091.44,84365.76
1/24/2025,Books,Science Textbook,1,9104.26,9104.26
5/12/2025,Books,Biography,5,8987.73,44938.65
7/6/2025,Books,Fiction Novel,4,43658.04,174632.16
2/20/2025,Beauty,Lipstick,3,20487.72,61463.16
11/19/2025,Home & Kitchen,Air Fryer,2,28494.99,56989.98
12/12/2025,Home & Kitchen,Vacuum Cleaner,5,49165.68,245828.4
6/14/2025,Electronics,Laptop,4,48986.39,195945.56
5/19/2025,Electronics,Tablet,1,34121.2,34121.2
11/1/2025,Electronics,Laptop,1,39707.94,39707.94
6/16/2025,Beauty,Lipstick,1,30330.09,30330.09
8/1/2025,Clothing,Jacket,4,12741.14,50964.56
6/13/2025,Electronics,Laptop,2,27596.79,55193.58
1/14/2025,Electronics,Tablet,1,18379.78,18379.78
10/3/2025,Electronics,Smartphone,3,46401.56,139204.68
1/6/2025,Clothing,Jeans,1,45435.86,45435.86
4/15/2025,Electronics,Smartwatch,5,36949.4,184747
12/23/2025,Clothing,T-Shirt,3,13601.88,40805.64
12/22/2025,Clothing,Jacket,2,31058.6,62117.2
6/6/2025,Beauty,Perfume,3,26989.3,80967.9
11/12/2025,Books,Comics,4,32314.29,129257.16
5/3/2025,Electronics,Tablet,2,38608.17,77216.34
5/15/2025,Home & Kitchen,Air Fryer,2,44632.96,89265.92
1/14/2025,Books,Fiction Novel,4,4265.9,17063.6
10/28/2025,Home & Kitchen,Cookware Set,1,34970.38,34970.38
8/28/2025,Books,Fiction Novel,5,15023.27,75116.35
11/11/2025,Clothing,Jacket,5,39081.3,195406.5
3/3/2025,Books,Fiction Novel,1,28208.73,28208.73
5/19/2025,Home & Kitchen,Water Purifier,3,26894.5,80683.5
7/23/2025,Clothing,Jacket,2,27720.83,55441.66
7/2/2025,Electronics,Smartphone,5,31959.18,159795.9
8/17/2025,Beauty,Lipstick,2,48228.22,96456.44
11/22/2025,Clothing,Sneakers,3,49724.01,149172.03
2/23/2025,Home & Kitchen,Air Fryer,5,36500.17,182500.85
11/14/2025,Beauty,Perfume,3,35245.19,105735.57
7/21/2025,Electronics,Laptop,3,5981.24,17943.72
12/19/2025,Beauty,Face Cream,5,46949.87,234749.35
1/28/2025,Beauty,Shampoo,3,23012.32,69036.96
2/18/2025,Clothing,Saree,5,1674.84,8374.2
9/16/2025,Clothing,Sneakers,4,15508.25,62033
9/2/2025,Clothing,Jeans,2,967.42,1934.84
7/13/2025,Beauty,Hair Dryer,2,46551.93,93103.86
6/15/2025,Home & Kitchen,Cookware Set,3,25544.37,76633.11
12/3/2025,Beauty,Lipstick,5,23952.28,119761.4
6/25/2025,Electronics,Laptop,1,2753.34,2753.34
9/18/2025,Home & Kitchen,Cookware Set,2,14428.57,28857.14
3/2/2025,Books,Biography,3,22865.04,68595.12
11/5/2025,Beauty,Perfume,2,24222.65,48445.3
10/1/2025,Electronics,Tablet,4,32486.95,129947.8
10/22/2025,Home & Kitchen,Vacuum Cleaner,5,14114.57,70572.85
8/24/2025,Clothing,Jeans,3,4012.54,12037.62
5/31/2025,Electronics,Smartphone,4,22186.03,88744.12
6/19/2025,Books,Comics,1,43330.2,43330.2
5/10/2025,Clothing,Jacket,5,38528.8,192644
8/2/2025,Books,Comics,5,10769.28,53846.4
9/26/2025,Books,Children's Book,4,19278.35,77113.4
12/22/2025,Books,Children's Book,3,8295.68,24887.04
1/11/2025,Home & Kitchen,Cookware Set,1,6881.4,6881.4
6/4/2025,Home & Kitchen,Mixer Grinder,2,45352.74,90705.48
11/24/2025,Beauty,Hair Dryer,3,18841.62,56524.86
4/18/2025,Clothing,T-Shirt,4,26017.77,104071.08
6/17/2025,Home & Kitchen,Mixer Grinder,2,36881.54,73763.08
9/13/2025,Books,Fiction Novel,2,14590.96,29181.92
11/2/2025,Beauty,Lipstick,2,16780.55,33561.1
5/12/2025,Beauty,Face Cream,2,10435.61,20871.22
7/18/2025,Electronics,Smartwatch,1,39102.53,39102.53
4/17/2025,Clothing,Sneakers,4,302.58,1210.32
12/6/2025,Electronics,Smartwatch,2,29702.43,59404.86
5/18/2025,Clothing,T-Shirt,3,36110.46,108331.38
1/23/2025,Clothing,Jeans,4,46164.83,184659.32
5/6/2025,Clothing,Jacket,1,31748.33,31748.33
7/4/2025,Clothing,Jeans,3,1969.47,5908.41
7/7/2025,Electronics,Laptop,5,1046.81,5234.05
1/19/2025,Clothing,Jeans,3,2764.88,8294.64
5/3/2025,Clothing,Sneakers,3,47511.13,142533.39
11/10/2025,Electronics,Tablet,2,27915.89,55831.78
7/4/2025,Books,Comics,1,2381.02,2381.02
7/27/2025,Electronics,Smartwatch,5,48684.93,243424.65
1/14/2025,Electronics,Headphones,3,22906.37,68719.11
9/22/2025,Home & Kitchen,Air Fryer,4,17481.1,69924.4
3/25/2025,Beauty,Hair Dryer,4,43294.24,173176.96
5/3/2025,Electronics,Headphones,2,1103.53,2207.06
7/15/2025,Books,Children's Book,1,37001.61,37001.61
10/8/2025,Electronics,Headphones,2,41701.28,83402.56
5/19/2025,Clothing,Jeans,5,20675.65,103378.25
3/21/2025,Home & Kitchen,Vacuum Cleaner,2,7453,14906
1/8/2025,Clothing,Jeans,2,38745.08,77490.16
5/16/2025,Beauty,Hair Dryer,5,8730.72,43653.6
6/21/2025,Beauty,Hair Dryer,1,35764.49,35764.49
10/29/2025,Beauty,Face Cream,4,49871.59,199486.36
11/2/2025,Beauty,Lipstick,1,45000.69,45000.69
10/10/2025,Clothing,Jacket,1,45274.23,45274.23
7/12/2025,Electronics,Tablet,1,19727.14,19727.14
8/4/2025,Electronics,Headphones,4,23600.17,94400.68
11/3/2025,Beauty,Perfume,5,7449.89,37249.45
12/20/2025,Beauty,Perfume,5,36368.85,181844.25
3/26/2025,Electronics,Headphones,4,8475.59,33902.36
4/1/2025,Clothing,Saree,1,10003.05,10003.05
10/25/2025,Electronics,Smartwatch,2,24370.2,48740.4
3/24/2025,Home & Kitchen,Vacuum Cleaner,1,8754.15,8754.15
4/23/2025,Beauty,Shampoo,1,26215.62,26215.62
11/26/2025,Beauty,Perfume,5,34640.05,173200.25
4/17/2025,Clothing,Sneakers,5,40986.16,204930.8
1/12/2025,Home & Kitchen,Water Purifier,1,36621.98,36621.98
6/26/2025,Home & Kitchen,Vacuum Cleaner,5,24214.47,121072.35
1/8/2025,Clothing,Jeans,2,37104.67,74209.34
9/15/2025,Beauty,Face Cream,5,21899.44,109497.2
2/20/2025,Home & Kitchen,Air Fryer,3,8575.74,25727.22
10/20/2025,Beauty,Lipstick,1,27888.74,27888.74
11/22/2025,Clothing,Sneakers,2,33938.88,67877.76
2/6/2025,Home & Kitchen,Vacuum Cleaner,4,9061.38,36245.52
5/16/2025,Beauty,Shampoo,5,1503.28,7516.4
5/17/2025,Home & Kitchen,Air Fryer,1,12568.09,12568.09
3/13/2025,Clothing,T-Shirt,4,16144.34,64577.36
3/18/2025,Home & Kitchen,Mixer Grinder,2,24027.09,48054.18
10/1/2025,Books,Fiction Novel,3,33855.95,101567.85
3/25/2025,Clothing,T-Shirt,2,8343.93,16687.86
8/13/2025,Home & Kitchen,Air Fryer,5,23284.41,116422.05
8/24/2025,Books,Children's Book,2,2043.29,4086.58
9/26/2025,Electronics,Smartphone,1,6933.31,6933.31
9/4/2025,Home & Kitchen,Cookware Set,1,5801.03,5801.03
8/13/2025,Home & Kitchen,Water Purifier,1,41365.98,41365.98
10/19/2025,Home & Kitchen,Water Purifier,2,49959.78,99919.56
1/31/2025,Home & Kitchen,Mixer Grinder,3,4462.81,13388.43
1/5/2025,Clothing,T-Shirt,1,40075.6,40075.6
8/1/2025,Books,Children's Book,5,15961.57,79807.85
6/26/2025,Electronics,Headphones,1,13390.97,13390.97
8/23/2025,Books,Biography,1,13438.58,13438.58
2/23/2025,Electronics,Headphones,2,27086.18,54172.36
4/17/2025,Beauty,Perfume,4,42334.25,169337
6/16/2025,Electronics,Smartwatch,1,32428.42,32428.42
9/12/2025,Clothing,Sneakers,3,10929.46,32788.38
10/7/2025,Clothing,T-Shirt,4,7422.57,29690.28
11/9/2025,Home & Kitchen,Mixer Grinder,5,25974.51,129872.55
10/26/2025,Clothing,Jacket,1,5136.9,5136.9
12/16/2025,Home & Kitchen,Mixer Grinder,1,40604.6,40604.6
9/22/2025,Beauty,Face Cream,5,6958.72,34793.6
5/16/2025,Home & Kitchen,Water Purifier,3,31206.6,93619.8
9/3/2025,Electronics,Laptop,4,21433.36,85733.44
1/20/2025,Beauty,Shampoo,3,27525.5,82576.5
1/10/2025,Clothing,Jacket,2,40995.83,81991.66
8/23/2025,Books,Comics,2,33228.44,66456.88
9/15/2025,Electronics,Tablet,2,12721.91,25443.82
1/29/2025,Clothing,T-Shirt,3,22829.38,68488.14
3/19/2025,Electronics,Smartwatch,2,1004.35,2008.7
8/3/2025,Beauty,Shampoo,1,44104.37,44104.37
1/14/2025,Books,Biography,1,33735.72,33735.72
4/28/2025,Clothing,Jacket,1,38771.39,38771.39
11/26/2025,Home & Kitchen,Mixer Grinder,4,19673.97,78695.88
6/23/2025,Home & Kitchen,Mixer Grinder,5,32350.46,161752.3
12/21/2025,Electronics,Smartwatch,5,9503.58,47517.9
10/21/2025,Beauty,Lipstick,3,40039.26,120117.78
1/7/2025,Clothing,Jacket,1,19743.42,19743.42
2/26/2025,Electronics,Tablet,1,38163.64,38163.64
2/17/2025,Books,Biography,5,914.5,4572.5
7/10/2025,Electronics,Smartphone,4,21885.58,87542.32
6/20/2025,Beauty,Lipstick,2,36942.96,73885.92
5/7/2025,Clothing,Saree,3,2811.37,8434.11
8/8/2025,Electronics,Laptop,4,24885.97,99543.88
5/8/2025,Home & Kitchen,Cookware Set,3,47136.46,141409.38
3/29/2025,Books,Science Textbook,4,251.75,1007
3/1/2025,Electronics,Laptop,4,27080.71,108322.84
2/19/2025,Electronics,Tablet,2,42384.36,84768.72
10/1/2025,Electronics,Tablet,4,17505.31,70021.24
5/14/2025,Electronics,Tablet,1,25034.4,25034.4
2/8/2025,Home & Kitchen,Cookware Set,5,14588.69,72943.45
6/24/2025,Beauty,Shampoo,2,21690.07,43380.14
7/2/2025,Electronics,Laptop,5,32554.56,162772.8
5/9/2025,Books,Biography,4,27138.29,108553.16
2/2/2025,Beauty,Lipstick,3,9671.61,29014.83
11/24/2025,Books,Biography,5,22156.55,110782.75
11/14/2025,Clothing,Jacket,2,19011.58,38023.16
4/21/2025,Clothing,Jacket,5,15436.82,77184.1
10/31/2025,Clothing,Saree,1,848.82,848.82
6/12/2025,Clothing,Jeans,3,20094.84,60284.52
7/29/2025,Beauty,Shampoo,1,41066.18,41066.18
9/15/2025,Beauty,Lipstick,5,44303.46,221517.3
4/22/2025,Beauty,Lipstick,5,6713.63,33568.15
10/22/2025,Home & Kitchen,Vacuum Cleaner,3,1084.58,3253.74
9/25/2025,Home & Kitchen,Air Fryer,4,30213.13,120852.52
6/19/2025,Books,Children's Book,1,7044.81,7044.81
1/12/2025,Clothing,T-Shirt,3,33207.27,99621.81
12/23/2025,Electronics,Tablet,1,39837.25,39837.25
5/3/2025,Home & Kitchen,Mixer Grinder,5,35597.19,177985.95
6/27/2025,Books,Comics,2,30224.31,60448.62
11/30/2025,Clothing,Jacket,5,26139.63,130698.15
1/24/2025,Electronics,Smartwatch,3,11274.2,33822.6
6/20/2025,Electronics,Smartwatch,5,21504.59,107522.95
1/31/2025,Clothing,Sneakers,4,39812.27,159249.08
8/30/2025,Clothing,Jacket,1,13602.35,13602.35
8/1/2025,Beauty,Perfume,2,30867.81,61735.62
2/8/2025,Home & Kitchen,Cookware Set,4,15226.35,60905.4
2/4/2025,Home & Kitchen,Air Fryer,4,10307.71,41230.84
1/14/2025,Beauty,Lipstick,1,29854.22,29854.22
12/13/2025,Clothing,Sneakers,4,33894.82,135579.28
7/15/2025,Books,Science Textbook,5,23798.63,118993.15
6/26/2025,Clothing,Sneakers,4,38142.95,152571.8
8/3/2025,Electronics,Laptop,5,32445.11,162225.55
4/2/2025,Books,Science Textbook,4,24038.17,96152.68
11/21/2025,Home & Kitchen,Mixer Grinder,2,38998.25,77996.5
12/3/2025,Home & Kitchen,Water Purifier,3,16595.91,49787.73
5/14/2025,Books,Biography,4,1874.6,7498.4
12/2/2025,Clothing,Saree,1,3589.5,3589.5
9/19/2025,Clothing,Jacket,1,13773.47,13773.47
12/20/2025,Books,Children's Book,1,42594.19,42594.19
12/19/2025,Clothing,T-Shirt,2,41183.88,82367.76
3/21/2025,Home & Kitchen,Vacuum Cleaner,2,40195.63,80391.26
12/31/2025,Books,Comics,4,35189.85,140759.4
8/27/2025,Home & Kitchen,Cookware Set,4,8444.78,33779.12
2/13/2025,Books,Children's Book,2,24125.18,48250.36
2/13/2025,Clothing,T-Shirt,4,10739.06,42956.24
12/20/2025,Home & Kitchen,Mixer Grinder,2,45309.04,90618.08
11/13/2025,Electronics,Smartwatch,2,15673.6,31347.2
8/26/2025,Clothing,T-Shirt,5,7103.08,35515.4
2/22/2025,Beauty,Hair Dryer,4,22110.02,88440.08
6/20/2025,Books,Comics,3,23120.65,69361.95
1/14/2025,Clothing,Sneakers,2,29963.24,59926.48
5/27/2025,Beauty,Perfume,3,17187.69,51563.07
10/13/2025,Home & Kitchen,Water Purifier,2,42903.23,85806.46
8/11/2025,Electronics,Tablet,1,22657.15,22657.15
6/2/2025,Books,Science Textbook,1,10634.72,10634.72
1/5/2025,Clothing,Jacket,3,8235.34,24706.02
6/3/2025,Clothing,T-Shirt,1,5191.58,5191.58
7/3/2025,Electronics,Headphones,5,29520.39,147601.95
12/3/2025,Electronics,Smartwatch,1,18146.7,18146.7
6/18/2025,Clothing,T-Shirt,1,44968.75,44968.75
8/12/2025,Beauty,Shampoo,5,25612.56,128062.8
3/1/2025,Home & Kitchen,Vacuum Cleaner,3,44908.3,134724.9
7/13/2025,Beauty,Shampoo,2,28313.95,56627.9
2/9/2025,Home & Kitchen,Cookware Set,5,30569.38,152846.9
12/6/2025,Home & Kitchen,Cookware Set,3,2696.69,8090.07
2/18/2025,Books,Science Textbook,5,24110.52,120552.6
11/2/2025,Clothing,Saree,5,25362.93,126814.65
8/7/2025,Home & Kitchen,Water Purifier,3,47023.6,141070.8
6/8/2025,Beauty,Hair Dryer,1,47511.03,47511.03
3/2/2025,Beauty,Hair Dryer,1,4146.38,4146.38
2/22/2025,Electronics,Headphones,4,13247.1,52988.4
3/8/2025,Books,Biography,5,31641.63,158208.15
11/5/2025,Books,Children's Book,5,40006.39,200031.95
3/7/2025,Electronics,Smartwatch,4,15986.32,63945.28
1/14/2025,Books,Science Textbook,4,1447.92,5791.68
8/2/2025,Electronics,Smartphone,3,44713.56,134140.68
12/2/2025,Books,Biography,3,31657.01,94971.03
7/10/2025,Electronics,Smartphone,5,20819.85,104099.25
8/10/2025,Home & Kitchen,Cookware Set,2,39760.48,79520.96
11/2/2025,Books,Comics,5,1068.49,5342.45
12/16/2025,Home & Kitchen,Water Purifier,3,16270.63,48811.89
2/21/2025,Electronics,Headphones,4,37884.61,151538.44
2/7/2025,Books,Fiction Novel,1,11875.4,11875.4
6/20/2025,Electronics,Tablet,3,7927.64,23782.92
1/8/2025,Home & Kitchen,Cookware Set,5,13169.36,65846.8
10/6/2025,Home & Kitchen,Air Fryer,5,39580.23,197901.15
